LocationID	Customer ID	City	State	Country	PostalCode	Region
1417	SD-10485	Bursa	Bursa	Turkey		EMEA
1418	HE-4800	Angarsk	Irkutsk	Russia		EMEA
1419	RB-9645	Barika	Batna	Algeria		Africa
1420	GM-4695	Ad Diwaniyah	Al Qadisiyah	Iraq		EMEA
1421	RD-9480	Alexandria	Al Iskandariyah	Egypt		Africa
1422	FH-14350	Pantin	Ile-de-France	France		Central
1423	DO-3645	Gdynia	Pomerania	Poland		EMEA
1424	CS-2130	Garoua	Nord	Cameroon		Africa
1425	VB-11745	Chisinau	Chisinau	Moldova		EMEA
1426	PB-9105	Mamak	Ankara	Turkey		EMEA
1427	BO-1350	Lagos	Lagos	Nigeria		Africa
1428	JD-6150	Mashhad	Razavi Khorasan	Iran		EMEA
1429	JM-5865	Kano	Kano	Nigeria		Africa
1430	AR-570	Shiraz	Fars	Iran		EMEA
1431	FG-14260	Vienna	Vienna	Austria		Central
1432	VD-11670	Baghdad	Baghdad	Iraq		EMEA
1433	AB-165	Niamey	Niamey	Niger		Africa
1434	DM-3015	Kerman	Kerman	Iran		EMEA
1435	KM-6660	Hargeysa	Woqooyi Galbeed	Somalia		Africa
1436	JM-5250	Bur Sudan	Red Sea	Sudan		Africa
1437	TS-11655	Hrodna	Hrodna	Belarus		EMEA
1438	BH-1710	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1439	JO-5145	Plzen	Plzen	Czech Republic		EMEA
1440	AD-180	Istanbul	Istanbul	Turkey		EMEA
1441	RO-9780	Beni Suef	Bani Suwayf	Egypt		Africa
1442	DL-2925	Qaraghandy	Qaraghandy	Kazakhstan		EMEA
1443	EM-4200	Sale	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1444	FM-4290	Gombe	Gombe	Nigeria		Africa
1445	JP-5520	Budapest	Budapest	Hungary		EMEA
1446	LC-7050	Casablanca	Grand Casablanca	Morocco		Africa
1447	AB-255	Zahedan	Sistan Va Baluchestan	Iran		EMEA
1448	AR-825	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1449	HA-4920	Oktyabr'skiy	Bashkortostan	Russia		EMEA
1450	MP-8175	Al Mubarraz	Ash Sharqiyah	Saudi Arabia		EMEA
1451	PB-9150	Lagos	Lagos	Nigeria		Africa
1452	SP-10620	Almaty	Almaty City	Kazakhstan		EMEA
1453	TM-11010	Kulob	Khatlon	Tajikistan		EMEA
1454	OT-8730	Qostanay	Qostanay	Kazakhstan		EMEA
1455	TM-11490	Ahvaz	Khuzestan	Iran		EMEA
1456	AC-660	Cairo	Al Qahirah	Egypt		Africa
1457	TH-11115	Dar es Salaam	Dar Es Salaam	Tanzania		Africa
1458	ND-8370	Sevastopol	Sevastopol'	Ukraine		EMEA
1459	LH-7020	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1460	RD-9720	Baghdad	Baghdad	Iraq		EMEA
1461	SW-10275	Manisa	Manisa	Turkey		EMEA
1462	MH-8115	Kumasi	Ashanti	Ghana		Africa
1463	MM-7920	An Nasiriyah	Dhi Qar	Iraq		EMEA
1464	VP-11730	Istanbul	Istanbul	Turkey		EMEA
1465	RK-9300	Berdychiv	Zhytomyr	Ukraine		EMEA
1466	DW-3585	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1467	PT-9090	Bingol	Bingol	Turkey		EMEA
1468	EH-4005	Yaroslavl'	Yaroslavl'	Russia		EMEA
1469	TD-10995	Mississauga	Ontario	Canada		Canada
1470	RB-9330	Casablanca	Grand Casablanca	Morocco		Africa
1471	RF-9735	Tel Aviv	Tel Aviv	Israel		EMEA
1472	RD-9585	Accra	Greater Accra	Ghana		Africa
1473	TS-11340	Izmir	Izmir	Turkey		EMEA
1474	KW-6435	Cairo	Al Qahirah	Egypt		Africa
1475	BF-1080	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1476	PS-9045	Uskudar	Istanbul	Turkey		EMEA
1477	HR-4830	Guelma	Guelma	Algeria		Africa
1478	JC-5775	Abidjan	Lagunes	Cote d'Ivoire		Africa
1479	BF-1215	Kenitra	Gharb-Chrarda-Béni Hssen	Morocco		Africa
1480	JP-6135	Ufa	Bashkortostan	Russia		EMEA
1481	SB-10170	Beykoz	Istanbul	Turkey		EMEA
1482	PF-9120	Mbuji-mayi	Kasai-Oriental	Democratic Republic of the Congo		Africa
1483	GB-4530	Sale	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1484	DB-3120	Montréal	Quebec	Canada		Canada
1485	MB-7305	Yaroslavl'	Yaroslavl'	Russia		EMEA
1486	SW-10245	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1487	SC-10260	Istanbul	Istanbul	Turkey		EMEA
1488	SE-10110	Braila	Braila	Romania		EMEA
1489	KF-6285	Targu Mures	Mures	Romania		EMEA
1490	JR-6210	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1491	TN-11040	Casablanca	Grand Casablanca	Morocco		Africa
1492	DW-3540	Ibadan	Oyo	Nigeria		Africa
1493	GG-4650	Ivanovo	Ivanovo	Russia		EMEA
1494	MS-7365	Randfontein	Gauteng	South Africa		Africa
1495	MT-7815	Arak	Markazi	Iran		EMEA
1496	AG-300	Lagos	Lagos	Nigeria		Africa
1497	DJ-3420	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1498	BM-1785	Dar es Salaam	Dar Es Salaam	Tanzania		Africa
1499	AG-900	Lagos	Lagos	Nigeria		Africa
1500	MS-7830	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1501	SU-10665	Jinja	Jinja	Uganda		Africa
1502	CS-1950	Gatineau	Quebec	Canada		Canada
1503	FH-4275	Taza	Taza-Al Hoceima-Taounate	Morocco		Africa
1504	CL-2565	Saida	Saida	Algeria		Africa
1505	AM-360	Ulan Bator	Ulaanbaatar	Mongolia		EMEA
1506	CM-1935	Ibadan	Oyo	Nigeria		Africa
1507	PV-8985	Kikwit	Bandundu	Democratic Republic of the Congo		Africa
1508	BN-1470	Cape Town	Western Cape	South Africa		Africa
1509	TB-11055	Qostanay	Qostanay	Kazakhstan		EMEA
1510	SC-10695	Botshabelo	Free State	South Africa		Africa
1511	FM-4380	Antalya	Antalya	Turkey		EMEA
1512	CM-2235	Lagos	Lagos	Nigeria		Africa
1513	SR-10740	Blagoveshchensk	Amur	Russia		EMEA
1514	ST-10530	Casablanca	Grand Casablanca	Morocco		Africa
1515	DS-3180	Algiers	Alger	Algeria		Africa
1516	AF-885	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1517	IM-5070	Shiraz	Fars	Iran		EMEA
1518	CM-2115	Dar es Salaam	Dar Es Salaam	Tanzania		Africa
1519	AS-45	Bagcilar	Istanbul	Turkey		EMEA
1520	LO-7170	Cape Town	Western Cape	South Africa		Africa
1521	SF-10200	Lagos	Lagos	Nigeria		Africa
1522	CL-2700	Hurghada	Al Bahr Al Ahmar	Egypt		Africa
1523	JM-5580	Mogadishu	Banaadir	Somalia		Africa
1524	CB-2535	Izmir	Izmir	Turkey		EMEA
1525	DB-3060	Istanbul	Istanbul	Turkey		EMEA
1526	JL-5505	Mombasa	Coast	Kenya		Africa
1527	JK-5325	Warri	Delta	Nigeria		Africa
1528	QJ-9255	Izmir	Izmir	Turkey		EMEA
1529	EA-4035	Konya	Konya	Turkey		EMEA
1530	SC-10770	Bursa	Bursa	Turkey		EMEA
1531	TT-11070	Algiers	Alger	Algeria		Africa
1532	DB-3270	Bishkek	Bishkek	Kyrgyzstan		EMEA
1533	LS-7200	Bursa	Bursa	Turkey		EMEA
1534	SP-10545	Cairo	Al Qahirah	Egypt		Africa
1535	SN-10710	Port Elizabeth	Eastern Cape	South Africa		Africa
1536	SH-9975	Shiraz	Fars	Iran		EMEA
1537	TC-11295	Dakar	Dakar	Senegal		Africa
1538	SM-10320	Koumra	Mandoul	Chad		Africa
1539	ML-7410	Eskisehir	Eskisehir	Turkey		EMEA
1540	KD-6495	Lodz	Lodz	Poland		EMEA
1541	ZC-11910	Maiduguri	Borno	Nigeria		Africa
1542	LL-6840	Qom	Qom	Iran		EMEA
1543	SC-10575	Baghdad	Baghdad	Iraq		EMEA
1544	RA-9915	Lome	Maritime	Togo		Africa
1545	TB-11625	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1546	DP-3165	Man	Dix-Huit Montagnes	Cote d'Ivoire		Africa
1547	EB-3705	Benghazi	Banghazi	Libya		Africa
1548	ML-8040	Abidjan	Lagunes	Cote d'Ivoire		Africa
1549	AB-105	Toronto	Ontario	Canada		Canada
1550	DP-3390	Kigali	Kigali	Rwanda		Africa
1551	JG-5805	East London	Eastern Cape	South Africa		Africa
1552	CS-2490	Springs	Gauteng	South Africa		Africa
1553	CJ-2010	Meknes	Meknès-Tafilalet	Morocco		Africa
1554	SH-10635	Chisinau	Chisinau	Moldova		EMEA
1555	BG-1740	Kigali	Kigali	Rwanda		Africa
1556	KM-6720	Basra	Al Basrah	Iraq		EMEA
1557	SV-10935	Minna	Niger	Nigeria		Africa
1558	CA-2055	Whitby	Ontario	Canada		Canada
1559	TS-11160	Accra	Greater Accra	Ghana		Africa
1560	CC-2430	Quchan	Razavi Khorasan	Iran		EMEA
1561	JW-5955	Istanbul	Istanbul	Turkey		EMEA
1562	AP-915	Cairo	Al Qahirah	Egypt		Africa
1563	DK-3090	Ufa	Bashkortostan	Russia		EMEA
1564	JL-5235	Krasnyy Luch	Luhans'k	Ukraine		EMEA
1565	DF-3135	Sarkand	Almaty	Kazakhstan		EMEA
1566	HA-4905	Hamadan	Hamadan	Iran		EMEA
1567	MD-7860	Ankara	Ankara	Turkey		EMEA
1568	VM-11685	Cairo	Al Qahirah	Egypt		Africa
1569	TA-11385	Ibadan	Oyo	Nigeria		Africa
1570	TS-11505	Kano	Kano	Nigeria		Africa
1571	SZ-10035	Baraki	Tipaza	Algeria		Africa
1572	DL-3495	Benin City	Edo	Nigeria		Africa
1573	RB-9360	Nairobi	Nairobi	Kenya		Africa
1574	GM-4680	Izmir	Izmir	Turkey		EMEA
1575	KB-6585	Mosul	Ninawa	Iraq		EMEA
1576	PS-8970	Casablanca	Grand Casablanca	Morocco		Africa
1577	RC-9825	Budapest	Budapest	Hungary		EMEA
1578	KD-6615	Beni Mellal	Tadla-Azilal	Morocco		Africa
1579	DL-3330	Bamenda	Nord-Ouest	Cameroon		Africa
1580	TS-11205	Istanbul	Istanbul	Turkey		EMEA
1581	MG-7650	Roodepoort	Gauteng	South Africa		Africa
1582	MG-7875	Arusha	Arusha	Tanzania		Africa
1583	MG-7890	Istanbul	Istanbul	Turkey		EMEA
1584	AO-810	North York	Ontario	Canada		Canada
1585	CK-2595	Asyut	Asyut	Egypt		Africa
1586	MS-7980	Enugu	Enugu	Nigeria		Africa
1587	BF-1005	Niamey	Niamey	Niger		Africa
1588	KM-6225	Lagos	Lagos	Nigeria		Africa
1589	NM-8520	Termez	Surxondaryo	Uzbekistan		EMEA
1590	BD-1500	Lagos	Lagos	Nigeria		Africa
